,Id,Player,G,A,PTS,Season,Team_against,Team_for
0,261055,7 Lukáš Svoboda (U),1,1,2,2019/2020,FBC Penguins Praha,Sport Kolín Pátečníci
1,261055,14 Tomáš Pácal (U),1,1,2,2019/2020,FBC Penguins Praha,Sport Kolín Pátečníci
2,261055,19 Jan Urban (U),1,0,1,2019/2020,FBC Penguins Praha,Sport Kolín Pátečníci
3,261055,21 Martin Musil (U),0,1,1,2019/2020,FBC Penguins Praha,Sport Kolín Pátečníci
4,261055,33 Lukáš Spal (O),0,0,0,2019/2020,FBC Penguins Praha,Sport Kolín Pátečníci
5,261055,35 Jan Marek (U),2,1,3,2019/2020,FBC Penguins Praha,Sport Kolín Pátečníci
6,261055,40 Michal Miĺo (U),0,1,1,2019/2020,FBC Penguins Praha,Sport Kolín Pátečníci
7,261055,47 Tomáš Maršon (U),1,2,3,2019/2020,FBC Penguins Praha,Sport Kolín Pátečníci
8,261055,50 Jakub Tykal (U),0,0,0,2019/2020,FBC Penguins Praha,Sport Kolín Pátečníci
9,261055,71 Milan Ježek (U),3,0,3,2019/2020,FBC Penguins Praha,Sport Kolín Pátečníci
0,263313,7 Tomáš Roller (U),0,0,0,2019/2020,FBC Penguins Praha,FBC Snipers Poděbrady
1,263313,9 Josef Sadil (U),0,0,0,2019/2020,FBC Penguins Praha,FBC Snipers Poděbrady
2,263313,10 Michal Pivoňka (U),0,0,0,2019/2020,FBC Penguins Praha,FBC Snipers Poděbrady
3,263313,16 Jan Hruška (U),0,0,0,2019/2020,FBC Penguins Praha,FBC Snipers Poděbrady
4,263313,20 Jan Schorný (U),1,0,1,2019/2020,FBC Penguins Praha,FBC Snipers Poděbrady
5,263313,23 Lukáš Kaván (U),0,0,0,2019/2020,FBC Penguins Praha,FBC Snipers Poděbrady
6,263313,27 Bohumil Fendrych (U),0,0,0,2019/2020,FBC Penguins Praha,FBC Snipers Poděbrady
7,263313,28 Martin Wolf (U),2,0,2,2019/2020,FBC Penguins Praha,FBC Snipers Poděbrady
8,263313,66 Adam Šmejkal (U),1,1,2,2019/2020,FBC Penguins Praha,FBC Snipers Poděbrady
9,263313,73 Radek Petrnoušek (U),0,3,3,2019/2020,FBC Penguins Praha,FBC Snipers Poděbrady
0,263310,2 Miroslav Purkrábek (U),1,1,2,2019/2020,FBC Penguins Praha,ASI Torza Sorry
1,263310,3 Pavel Doubek (O),0,3,3,2019/2020,FBC Penguins Praha,ASI Torza Sorry
2,263310,4 Martin Hovořák (U),1,0,1,2019/2020,FBC Penguins Praha,ASI Torza Sorry
3,263310,5 Jan Strnad (U),2,2,4,2019/2020,FBC Penguins Praha,ASI Torza Sorry
4,263310,6 Jan Buchta (U),4,0,4,2019/2020,FBC Penguins Praha,ASI Torza Sorry
5,263310,15 Vilém Svoboda (U),0,0,0,2019/2020,FBC Penguins Praha,ASI Torza Sorry
6,263310,16 Ondřej Zamazal (O),0,1,1,2019/2020,FBC Penguins Praha,ASI Torza Sorry
7,263310,19 Petr Antuš (U),0,0,0,2019/2020,FBC Penguins Praha,ASI Torza Sorry
8,263310,20 Josef Němeček (U),0,0,0,2019/2020,FBC Penguins Praha,ASI Torza Sorry
0,267256,2 Jakub Kvasnička (U),0,1,1,2019/2020,FBC Penguins Praha,Orka Čelákovice B
1,267256,4 Kamil Vacek (U),0,1,1,2019/2020,FBC Penguins Praha,Orka Čelákovice B
2,267256,8 Martin Šťastný (U),3,0,3,2019/2020,FBC Penguins Praha,Orka Čelákovice B
3,267256,13 Tomáš Pezl (U),0,0,0,2019/2020,FBC Penguins Praha,Orka Čelákovice B
4,267256,22 Martin Mikšovský (U),0,1,1,2019/2020,FBC Penguins Praha,Orka Čelákovice B
5,267256,50 Jan Mitka (U),1,1,2,2019/2020,FBC Penguins Praha,Orka Čelákovice B
6,267256,57 Lukáš Kubík (U),2,1,3,2019/2020,FBC Penguins Praha,Orka Čelákovice B
7,267256,68 Matěj Čech (U),0,1,1,2019/2020,FBC Penguins Praha,Orka Čelákovice B
8,267256,76 Jiří Marvan (U),0,0,0,2019/2020,FBC Penguins Praha,Orka Čelákovice B
9,267256,81 Tomáš Sadil (U),2,1,3,2019/2020,FBC Penguins Praha,Orka Čelákovice B
0,267257,11 Pavel Němejc (U),0,1,1,2019/2020,FBC Penguins Praha,FBC VŠTJ Ekonom Praha
1,267257,13 Michal Trunkát (U),0,1,1,2019/2020,FBC Penguins Praha,FBC VŠTJ Ekonom Praha
2,267257,16 Martin Brodík (U),1,1,2,2019/2020,FBC Penguins Praha,FBC VŠTJ Ekonom Praha
3,267257,17 Jan Daněček (U),2,1,3,2019/2020,FBC Penguins Praha,FBC VŠTJ Ekonom Praha
4,267257,55 Tomáš Špinka (U),1,3,4,2019/2020,FBC Penguins Praha,FBC VŠTJ Ekonom Praha
5,267257,66 Jan Galgonek (U),2,1,3,2019/2020,FBC Penguins Praha,FBC VŠTJ Ekonom Praha
6,267257,67 Jiří Tabáček (U),0,0,0,2019/2020,FBC Penguins Praha,FBC VŠTJ Ekonom Praha
7,267257,71 Matyáš Troup (U),2,0,2,2019/2020,FBC Penguins Praha,FBC VŠTJ Ekonom Praha
8,267257,81 Kamil Jiránek (U),2,0,2,2019/2020,FBC Penguins Praha,FBC VŠTJ Ekonom Praha
9,267257,98 Roman Tůma (U),0,1,1,2019/2020,FBC Penguins Praha,FBC VŠTJ Ekonom Praha
0,271089,3 Richard Iltis (U),1,0,1,2019/2020,FBC Penguins Praha,Prague Tigers C
1,271089,4 David Hanuš (U),1,1,2,2019/2020,FBC Penguins Praha,Prague Tigers C
2,271089,23 Tomáš Novotný (U),0,0,0,2019/2020,FBC Penguins Praha,Prague Tigers C
3,271089,25 Jakub Pražák (O),0,0,0,2019/2020,FBC Penguins Praha,Prague Tigers C
4,271089,38 Dung Nguyen Thanh (U),0,1,1,2019/2020,FBC Penguins Praha,Prague Tigers C
5,271089,44 Petr Jakubec (U),0,0,0,2019/2020,FBC Penguins Praha,Prague Tigers C
6,271089,69 Jakub Janda (U),1,0,1,2019/2020,FBC Penguins Praha,Prague Tigers C
7,271089,78 Roman Eder (U),0,0,0,2019/2020,FBC Penguins Praha,Prague Tigers C
8,271089,81 Jiří Sobotka (U),0,1,1,2019/2020,FBC Penguins Praha,Prague Tigers C
9,271089,84 Jan Fencík (U),2,0,2,2019/2020,FBC Penguins Praha,Prague Tigers C
0,271087,7 Tomáš Roller (U),0,0,0,2019/2020,FBC Penguins Praha,FBC Snipers Poděbrady
1,271087,10 Michal Pivoňka (U),0,3,3,2019/2020,FBC Penguins Praha,FBC Snipers Poděbrady
2,271087,23 Martin Wolf (U),0,0,0,2019/2020,FBC Penguins Praha,FBC Snipers Poděbrady
3,271087,66 Adam Šmejkal (U),0,1,1,2019/2020,FBC Penguins Praha,FBC Snipers Poděbrady
4,271087,73 Radek Petrnoušek (U),4,0,4,2019/2020,FBC Penguins Praha,FBC Snipers Poděbrady
0,273338,2 Miroslav Purkrábek (O),1,0,1,2019/2020,FBC Penguins Praha,ASI Torza Sorry
1,273338,3 Šimon Šlemr (U),1,0,1,2019/2020,FBC Penguins Praha,ASI Torza Sorry
2,273338,4 Martin Hovořák (U),1,3,4,2019/2020,FBC Penguins Praha,ASI Torza Sorry
3,273338,6 Jan Buchta (U),6,0,6,2019/2020,FBC Penguins Praha,ASI Torza Sorry
4,273338,7 Pavel Doubek (U),0,3,3,2019/2020,FBC Penguins Praha,ASI Torza Sorry
5,273338,15 Vilém Svoboda (U),0,2,2,2019/2020,FBC Penguins Praha,ASI Torza Sorry
6,273338,16 Ondřej Zamazal (O),0,0,0,2019/2020,FBC Penguins Praha,ASI Torza Sorry
7,273338,20 Josef Němeček (O),1,0,1,2019/2020,FBC Penguins Praha,ASI Torza Sorry
0,273335,2 Viktor Černoch (U),0,0,0,2019/2020,FBC Penguins Praha,FBK VŠSK PaedF UK Praha
1,273335,3 Luboš Kučera (U),3,1,4,2019/2020,FBC Penguins Praha,FBK VŠSK PaedF UK Praha
2,273335,7 Michal Truneček (U),0,0,0,2019/2020,FBC Penguins Praha,FBK VŠSK PaedF UK Praha
3,273335,8 Tomáš Jeřábek (U),2,0,2,2019/2020,FBC Penguins Praha,FBK VŠSK PaedF UK Praha
4,273335,10 Ladislav Bartůněk (U),0,1,1,2019/2020,FBC Penguins Praha,FBK VŠSK PaedF UK Praha
5,273335,14 Roman Tauš (O),1,0,1,2019/2020,FBC Penguins Praha,FBK VŠSK PaedF UK Praha
6,273335,15 Jáchym Glas (U),0,0,0,2019/2020,FBC Penguins Praha,FBK VŠSK PaedF UK Praha
7,273335,19 Ondřej Tauš (O),0,0,0,2019/2020,FBC Penguins Praha,FBK VŠSK PaedF UK Praha
8,273335,91 Radim Kubíček (U),0,0,0,2019/2020,FBC Penguins Praha,FBK VŠSK PaedF UK Praha
0,277341,7 Petr Cícha (U),2,0,2,2019/2020,FBC Penguins Praha,FBC Pitbulls Kolín B
1,277341,13 Marek Vácha (U),0,2,2,2019/2020,FBC Penguins Praha,FBC Pitbulls Kolín B
2,277341,18 Lukáš Kloc (U),0,1,1,2019/2020,FBC Penguins Praha,FBC Pitbulls Kolín B
3,277341,26 Dominik Tvrdý (U),0,0,0,2019/2020,FBC Penguins Praha,FBC Pitbulls Kolín B
4,277341,28 Petr Novák (U),1,0,1,2019/2020,FBC Penguins Praha,FBC Pitbulls Kolín B
5,277341,79 Ladislav Zima (U),0,0,0,2019/2020,FBC Penguins Praha,FBC Pitbulls Kolín B
6,277341,86 Patrik Mrázek (U),0,0,0,2019/2020,FBC Penguins Praha,FBC Pitbulls Kolín B
7,277341,90 Tomáš Horák (U),0,1,1,2019/2020,FBC Penguins Praha,FBC Pitbulls Kolín B
8,277341,91 Jindřich Smejkal (U),1,0,1,2019/2020,FBC Penguins Praha,FBC Pitbulls Kolín B
9,277341,94 David Horák (U),2,1,3,2019/2020,FBC Penguins Praha,FBC Pitbulls Kolín B
0,277256,6 Jaroslav Hostin (U),0,1,1,2019/2020,FBC Penguins Praha,FAT PIPE FLORBAL CHODOV C
1,277256,12 Ivo Čechman (O),0,0,0,2019/2020,FBC Penguins Praha,FAT PIPE FLORBAL CHODOV C
2,277256,16 Ondřej Turek (U),3,0,3,2019/2020,FBC Penguins Praha,FAT PIPE FLORBAL CHODOV C
3,277256,27 Ondřej Světlý (O),0,0,0,2019/2020,FBC Penguins Praha,FAT PIPE FLORBAL CHODOV C
4,277256,44 Josef Světlý (U),1,0,1,2019/2020,FBC Penguins Praha,FAT PIPE FLORBAL CHODOV C
5,277256,53 Martin Blažek (U),0,0,0,2019/2020,FBC Penguins Praha,FAT PIPE FLORBAL CHODOV C
6,277256,77 Josef Chvojka (U),1,2,3,2019/2020,FBC Penguins Praha,FAT PIPE FLORBAL CHODOV C
7,277256,91 Jakub Špalek (U),0,0,0,2019/2020,FBC Penguins Praha,FAT PIPE FLORBAL CHODOV C
0,284092,3 Marek Vácha (U),1,0,1,2020/2021,FBC Penguins Praha,FBC Pitbulls Kolín B
1,284092,6 Kryštof Kadlec (U),1,0,1,2020/2021,FBC Penguins Praha,FBC Pitbulls Kolín B
2,284092,9 Trong Martin Lexuan (U),0,0,0,2020/2021,FBC Penguins Praha,FBC Pitbulls Kolín B
3,284092,13 Ondřej Šlechta (U),1,1,2,2020/2021,FBC Penguins Praha,FBC Pitbulls Kolín B
4,284092,17 Matouš Jelínek (U),0,0,0,2020/2021,FBC Penguins Praha,FBC Pitbulls Kolín B
5,284092,19 Petr Jindřich (U),0,0,0,2020/2021,FBC Penguins Praha,FBC Pitbulls Kolín B
6,284092,22 Šimon Mlynář (U),0,1,1,2020/2021,FBC Penguins Praha,FBC Pitbulls Kolín B
7,284092,38 Michal Havránek (U),0,0,0,2020/2021,FBC Penguins Praha,FBC Pitbulls Kolín B
8,284092,61 Martin Soukup (O),0,0,0,2020/2021,FBC Penguins Praha,FBC Pitbulls Kolín B
9,284092,66 Tomáš Humpolák (U),0,0,0,2020/2021,FBC Penguins Praha,FBC Pitbulls Kolín B
10,284092,88 Lukáš Kloc (U),1,0,1,2020/2021,FBC Penguins Praha,FBC Pitbulls Kolín B
0,284095,4 Martin Jurka (U),0,1,1,2020/2021,FBC Penguins Praha,Fbk Buldoci GOP Radotín
1,284095,5 Luboš Jindřich (U),0,2,2,2020/2021,FBC Penguins Praha,Fbk Buldoci GOP Radotín
2,284095,9 Josef Liška (U),1,0,1,2020/2021,FBC Penguins Praha,Fbk Buldoci GOP Radotín
3,284095,11 David Valeš (U),1,0,1,2020/2021,FBC Penguins Praha,Fbk Buldoci GOP Radotín
4,284095,14 Ondřej Karnet (U),0,0,0,2020/2021,FBC Penguins Praha,Fbk Buldoci GOP Radotín
5,284095,22 Marek Střída (U),3,1,4,2020/2021,FBC Penguins Praha,Fbk Buldoci GOP Radotín
6,284095,32 David Vacátko (U),0,0,0,2020/2021,FBC Penguins Praha,Fbk Buldoci GOP Radotín
7,284095,69 Tomáš Prokop (U),1,0,1,2020/2021,FBC Penguins Praha,Fbk Buldoci GOP Radotín
8,284095,99 Lukáš Jiran (U),0,1,1,2020/2021,FBC Penguins Praha,Fbk Buldoci GOP Radotín
0,288076,7 Tomáš Roller (U),0,0,0,2020/2021,FBC Penguins Praha,FBC Snipers Poděbrady
1,288076,9 Josef Sadil (O),0,0,0,2020/2021,FBC Penguins Praha,FBC Snipers Poděbrady
2,288076,10 Michal Pivoňka (U),0,0,0,2020/2021,FBC Penguins Praha,FBC Snipers Poděbrady
3,288076,16 Jan Hruška (O),0,1,1,2020/2021,FBC Penguins Praha,FBC Snipers Poděbrady
4,288076,20 Jaroslav Šusta (O),0,1,1,2020/2021,FBC Penguins Praha,FBC Snipers Poděbrady
5,288076,23 Radek Petrnoušek (U),0,0,0,2020/2021,FBC Penguins Praha,FBC Snipers Poděbrady
6,288076,24 Bohumil Fendrych (O),0,0,0,2020/2021,FBC Penguins Praha,FBC Snipers Poděbrady
7,288076,37 Marek Schlossbauer (U),0,0,0,2020/2021,FBC Penguins Praha,FBC Snipers Poděbrady
8,288076,66 Adam Šmejkal (U),1,0,1,2020/2021,FBC Penguins Praha,FBC Snipers Poděbrady
9,288076,67 Lukáš Malina (U),0,0,0,2020/2021,FBC Penguins Praha,FBC Snipers Poděbrady
10,288076,99 Vít Souček (U),2,0,2,2020/2021,FBC Penguins Praha,FBC Snipers Poděbrady
0,288074,12 Vojta Zmrzlík (U),2,0,2,2020/2021,FBC Penguins Praha,Prague Tigers C
1,288074,23 Jiří Čaputa (U),0,2,2,2020/2021,FBC Penguins Praha,Prague Tigers C
2,288074,37 Vladimír Bradáč (U),0,0,0,2020/2021,FBC Penguins Praha,Prague Tigers C
3,288074,38 Dung Nguyen Thanh (U),0,0,0,2020/2021,FBC Penguins Praha,Prague Tigers C
4,288074,55 Vítězslav Matěj (U),1,1,2,2020/2021,FBC Penguins Praha,Prague Tigers C
5,288074,78 Roman Eder (U),0,2,2,2020/2021,FBC Penguins Praha,Prague Tigers C
6,288074,96 Jan Štědrý (U),2,0,2,2020/2021,FBC Penguins Praha,Prague Tigers C
0,294736,12 Tomáš Husarik (O),0,0,0,2021/2022,FBC Penguins Praha,Blue Horses Stochov
1,294736,13 Filip Švojgr (U),1,0,1,2021/2022,FBC Penguins Praha,Blue Horses Stochov
2,294736,14 Tomáš Leipner (U),1,4,5,2021/2022,FBC Penguins Praha,Blue Horses Stochov
3,294736,18 Jan Mikolášek (U),0,0,0,2021/2022,FBC Penguins Praha,Blue Horses Stochov
4,294736,20 Stanislav Prokop (U),1,2,3,2021/2022,FBC Penguins Praha,Blue Horses Stochov
5,294736,21 Jiří Polívka (U),3,1,4,2021/2022,FBC Penguins Praha,Blue Horses Stochov
6,294736,22 Jaroslav Macík (U),1,1,2,2021/2022,FBC Penguins Praha,Blue Horses Stochov
7,294736,26 Jakub Drexler (U),1,1,2,2021/2022,FBC Penguins Praha,Blue Horses Stochov
8,294736,48 František Štiller (O),2,0,2,2021/2022,FBC Penguins Praha,Blue Horses Stochov
9,294736,67 Pavel Pulec (O),0,0,0,2021/2022,FBC Penguins Praha,Blue Horses Stochov
10,294736,69 Tomáš Pichner (U),1,2,3,2021/2022,FBC Penguins Praha,Blue Horses Stochov
0,294733,8 Jan Helešic (U),1,0,1,2021/2022,FBC Penguins Praha,IBK Svatý hole Kladno
1,294733,9 Pavel Hušák (O),0,3,3,2021/2022,FBC Penguins Praha,IBK Svatý hole Kladno
2,294733,15 Jan Marek (U),1,0,1,2021/2022,FBC Penguins Praha,IBK Svatý hole Kladno
3,294733,21 Jindřich Buša (U),0,0,0,2021/2022,FBC Penguins Praha,IBK Svatý hole Kladno
4,294733,23 Matouš Vlasák (U),0,0,0,2021/2022,FBC Penguins Praha,IBK Svatý hole Kladno
5,294733,24 Václav Juklíček (U),0,0,0,2021/2022,FBC Penguins Praha,IBK Svatý hole Kladno
6,294733,29 Jiří Bareš (U),1,0,1,2021/2022,FBC Penguins Praha,IBK Svatý hole Kladno
7,294733,40 Jan Juklíček (U),0,0,0,2021/2022,FBC Penguins Praha,IBK Svatý hole Kladno
8,294733,51 Michal Šmíd (U),0,1,1,2021/2022,FBC Penguins Praha,IBK Svatý hole Kladno
9,294733,88 Tomáš Hušák (U),0,0,0,2021/2022,FBC Penguins Praha,IBK Svatý hole Kladno
10,294733,89 Tomáš Prchal (U),3,1,4,2021/2022,FBC Penguins Praha,IBK Svatý hole Kladno
0,296888,2 Albert Čihák (O),0,0,0,2021/2022,FBC Penguins Praha,FBC JELENI UNHOŠŤ
1,296888,3 Štěpán Merta (O),2,0,2,2021/2022,FBC Penguins Praha,FBC JELENI UNHOŠŤ
2,296888,17 Jakub Kolanda (U),0,1,1,2021/2022,FBC Penguins Praha,FBC JELENI UNHOŠŤ
3,296888,24 Antonín Merta (O),0,0,0,2021/2022,FBC Penguins Praha,FBC JELENI UNHOŠŤ
4,296888,26 Jindřich Hanousek (U),1,0,1,2021/2022,FBC Penguins Praha,FBC JELENI UNHOŠŤ
5,296888,29 Zdeněk Fryš (O),0,1,1,2021/2022,FBC Penguins Praha,FBC JELENI UNHOŠŤ
6,296888,69 Richard Hurt (U),1,0,1,2021/2022,FBC Penguins Praha,FBC JELENI UNHOŠŤ
7,296888,78 Lukáš Mendlík (U),0,0,0,2021/2022,FBC Penguins Praha,FBC JELENI UNHOŠŤ
8,296888,82 Marek Beran (O),0,1,1,2021/2022,FBC Penguins Praha,FBC JELENI UNHOŠŤ
9,296888,99 Marek Makovička (U),1,0,1,2021/2022,FBC Penguins Praha,FBC JELENI UNHOŠŤ
0,298364,7 Jan Buchta (U),2,5,7,2021/2022,FBC Penguins Praha,Torza Sorry ASI
1,298364,8 Miroslav Purkrábek (O),1,0,1,2021/2022,FBC Penguins Praha,Torza Sorry ASI
2,298364,10 Josef Němeček (O),3,0,3,2021/2022,FBC Penguins Praha,Torza Sorry ASI
3,298364,55 David Egyházi (U),0,0,0,2021/2022,FBC Penguins Praha,Torza Sorry ASI
4,298364,64 Jiří Polák (O),0,0,0,2021/2022,FBC Penguins Praha,Torza Sorry ASI
5,298364,69 Petr Antuš (U),0,0,0,2021/2022,FBC Penguins Praha,Torza Sorry ASI
6,298364,81 Ondřej Zamazal (O),0,0,0,2021/2022,FBC Penguins Praha,Torza Sorry ASI
7,298364,88 Martin Pokorný (U),1,1,2,2021/2022,FBC Penguins Praha,Torza Sorry ASI
0,300089,12 Jan Vaňous (O),0,1,1,2021/2022,FBC Penguins Praha,Kanonýři Kladno B
1,300089,14 Adam Hruška (U),1,0,1,2021/2022,FBC Penguins Praha,Kanonýři Kladno B
2,300089,19 Tomáš Ureš (O),4,0,4,2021/2022,FBC Penguins Praha,Kanonýři Kladno B
3,300089,80 Petr Burian (U),0,4,4,2021/2022,FBC Penguins Praha,Kanonýři Kladno B
4,300089,88 Daniel Stříhavka (O),0,0,0,2021/2022,FBC Penguins Praha,Kanonýři Kladno B
5,300089,96 Jakub Šoch (U),2,0,2,2021/2022,FBC Penguins Praha,Kanonýři Kladno B
0,302009,8 David Andr (U),1,1,2,2021/2022,FBC Penguins Praha,IBK Kubánský Klan B - MISTŘI!!!
1,302009,11 Tomáš Furch (U),2,1,3,2021/2022,FBC Penguins Praha,IBK Kubánský Klan B - MISTŘI!!!
2,302009,24 Pavel Šusta (U),2,0,2,2021/2022,FBC Penguins Praha,IBK Kubánský Klan B - MISTŘI!!!
3,302009,72 Dominik Walter (U),0,0,0,2021/2022,FBC Penguins Praha,IBK Kubánský Klan B - MISTŘI!!!
4,302009,87 Josef Vlček (U),0,4,4,2021/2022,FBC Penguins Praha,IBK Kubánský Klan B - MISTŘI!!!
5,302009,89 Jakub Valchář (U),2,0,2,2021/2022,FBC Penguins Praha,IBK Kubánský Klan B - MISTŘI!!!
6,302009,90 Ladislav Němeček (O),0,0,0,2021/2022,FBC Penguins Praha,IBK Kubánský Klan B - MISTŘI!!!
7,302009,97 Ondřej Moudrý (U),0,0,0,2021/2022,FBC Penguins Praha,IBK Kubánský Klan B - MISTŘI!!!
0,304774,3 David Blažek (U),0,0,0,2021/2022,FBC Penguins Praha,FBC Hamsters Vysočany
1,304774,6 Pavel Procházka (U),1,0,1,2021/2022,FBC Penguins Praha,FBC Hamsters Vysočany
2,304774,23 Vít Dvořák (O),0,0,0,2021/2022,FBC Penguins Praha,FBC Hamsters Vysočany
3,304774,33 Tomáš Bulant (U),0,0,0,2021/2022,FBC Penguins Praha,FBC Hamsters Vysočany
4,304774,34 Lukáš Hron (U),0,1,1,2021/2022,FBC Penguins Praha,FBC Hamsters Vysočany
5,304774,35 Jakub Kail (U),0,0,0,2021/2022,FBC Penguins Praha,FBC Hamsters Vysočany
6,304774,51 Jan Holub (U),0,0,0,2021/2022,FBC Penguins Praha,FBC Hamsters Vysočany
7,304774,59 Martin Uchytil (U),0,0,0,2021/2022,FBC Penguins Praha,FBC Hamsters Vysočany
0,304777,12 Tomáš Husarik (O),0,0,0,2021/2022,FBC Penguins Praha,Blue Horses Stochov
1,304777,13 Filip Švojgr (O),0,1,1,2021/2022,FBC Penguins Praha,Blue Horses Stochov
2,304777,18 Jan Mikolášek (O),0,0,0,2021/2022,FBC Penguins Praha,Blue Horses Stochov
3,304777,20 Stanislav Prokop (U),3,1,4,2021/2022,FBC Penguins Praha,Blue Horses Stochov
4,304777,22 Jaroslav Macík (U),0,0,0,2021/2022,FBC Penguins Praha,Blue Horses Stochov
5,304777,25 Zdeněk Husák (U),0,0,0,2021/2022,FBC Penguins Praha,Blue Horses Stochov
6,304777,26 Jakub Drexler (U),1,1,2,2021/2022,FBC Penguins Praha,Blue Horses Stochov
7,304777,67 Pavel Pulec (O),1,0,1,2021/2022,FBC Penguins Praha,Blue Horses Stochov
8,304777,69 Tomáš Pichner (U),1,0,1,2021/2022,FBC Penguins Praha,Blue Horses Stochov
